# file-name | number of interrupts | score | interrupt-rune (index) | key length | interrupts (starting with index 1 for first occurrence)
p23-26|20|0.36742|3|10|1,2,3,4,7,9,11,12,13,15,16,17,19,20
p23-26|20|0.40386|3|11|1,2,3,4,13
p23-26|20|0.38304|3|12|1,2,5,9,11,12,13,14,15,16,17,18,19,20
p23-26|20|0.42232|3|13|1,3,4,5,6,7,8,9,11,12,13,16,17,19,20
p23-26|20|0.42232|3|13|1,3,4,5,6,7,8,9,11,12,13,15,17,19,20
p23-26|20|0.41081|3|14|1,2,4,5,6,9,12,13,14,17,19,20
p23-26|20|0.39138|3|15|5,9,11,13,16,17,18,19
p23-26|20|0.39138|3|15|5,9,11,13,15,17,18,19
p23-26|20|0.42182|3|16|2,4,10,14,16,17,18
p23-26|20|0.42182|3|16|2,4,10,14,15,17,18
p23-26|20|0.48064|3|17|2,3,4,5,6,7,9,10,12,13,14,16,18,20
p23-26|20|0.48064|3|17|2,3,4,5,6,7,9,10,12,13,14,15,18,20
p23-26|20|0.40498|3|18|6,11,12,13,16,17,18,19,20
p23-26|20|0.40498|3|18|6,11,12,13,15,17,18,19,20
p23-26|20|0.44160|3|19|3,4,6,7,8,9,10,11,12,13,14,16,18,19,20
p23-26|20|0.44160|3|19|3,4,6,7,8,9,10,11,12,13,14,15,18,19,20
p23-26|20|0.47298|3|20|1,3,5,6,7,8,10,11,13,15,16,17,19,20
p23-26|20|0.44034|3|21|1,3,4,5,6,8,12,17,19,20
p23-26|20|0.44034|3|21|1,2,4,5,6,8,12,17,19,20
p23-26|20|0.44034|3|21|1,2,3,5,6,8,12,17,19,20
p23-26|20|0.42624|3|22|2,7,9,10,11,12,13,14,16
p23-26|20|0.42624|3|22|2,7,9,10,11,12,13,14,15
p23-26|20|0.44972|3|23|1,5,6,9,12,13,15,16,18,19,20
p23-26|20|0.44092|3|24|1,2,3,4,8,9,10,11,12,13,14,17,18,19
p23-26|20|0.45179|3|25|1,2,3,5,6,7,8,13,14,16
p23-26|20|0.45179|3|25|1,2,3,5,6,7,8,13,14,15
p23-26|20|0.54807|3|26|2,11,12,13,15,16
p23-26|20|0.48975|3|27|1,2,3,12,13,17,18,20
p23-26|20|0.42093|3|28|3,7,8,10,11,12,13,15,16,17,18,19
p23-26|20|0.44805|3|29|2,6,7,12,16,18,20
p23-26|20|0.44805|3|29|2,6,7,12,15,18,20
p23-26|20|0.44805|3|29|2,6,7,11,16,18,20
p23-26|20|0.44805|3|29|2,6,7,11,15,18,20
p23-26|20|0.42212|3|30|2,3,4,7,9,10,11,12,18,19,20
p23-26|20|0.45701|3|31|1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18
p23-26|20|0.45497|3|32|6,7,8,11,12,17,18,19
p27-32|20|0.25460|3|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|0.29192|3|2|1,3,5,6,7,8,9,11,12,13,15,16,17,18,19,20
p27-32|20|0.29192|3|2|1,3,4,6,7,8,9,11,12,13,15,16,17,18,19,20
p27-32|20|0.31231|3|3|1,3,4,5,6,7,10,11,12,14,17,20
p27-32|20|0.33077|3|4|1,8,9,10,11,13,15,17,18,19,20
p27-32|20|0.29027|3|5|1,2,3,5,7,9,10,12,16,17
p27-32|20|0.29027|3|5|1,2,3,4,7,9,10,12,16,17
p27-32|20|0.36843|3|6|4,5,6,7,10,11,12,16,17,20
p27-32|20|0.40755|3|7|1,7,14,15,16,18,20
p27-32|20|0.40755|3|7|1,6,14,15,16,18,20
p27-32|20|0.36727|3|8|1,2,3,5,6,9,10,12,13,15,16,17,19,20
p27-32|20|0.36727|3|8|1,2,3,4,6,9,10,12,13,15,16,17,19,20
p27-32|20|0.33674|3|9|1,5,9,10,12,13,15,20
p27-32|20|0.33674|3|9|1,4,9,10,12,13,15,20
p27-32|20|0.34090|3|10|1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19
p27-32|20|0.34287|3|11|1,2,3,5,6,7,9,14,17,18,19,20
p27-32|20|0.34287|3|11|1,2,3,4,6,7,9,14,17,18,19,20
p27-32|20|0.39251|3|12|1,8,9,10,12,15,16,17,18,19,20
p27-32|20|0.44239|3|13|1,3,4,5,7,10,11,13,14,15,20
p27-32|20|0.40066|3|14|1,6,11,17,18,19,20
p27-32|20|0.36207|3|15|1,2,3,5,7,8,9,12,13,14,15,16,17,18,19
p27-32|20|0.36207|3|15|1,2,3,4,7,8,9,12,13,14,15,16,17,18,19
p27-32|20|0.43642|3|16|6,9,10,12,13,16,17,18,19
p27-32|20|0.38926|3|17|4,5,6,8,9,10,13,15,16,17,18,19,20
p27-32|20|0.43126|3|18|2,6,7,8,10,11,12,16,17,18,19,20
p27-32|20|0.41247|3|19|1,2,5,6,8,9,10,11,13,14,19
p27-32|20|0.41247|3|19|1,2,4,6,8,9,10,11,13,14,19
p27-32|20|0.44868|3|20|1,4,5,6,7,8,9,13,14,15,16,17,18,19,20
p27-32|20|0.45080|3|21|1,2,3,4,5,6,7,8,9,10,11,12,16,18,19,20
p27-32|20|0.38381|3|22|2,3,4,5,6,7,8,9,10,15,17,18,19,20
p27-32|20|0.49184|3|23|1,2,3,4,5,7,9,11,12,13,14,15,16,18
p27-32|20|0.45324|3|24|2,3,4,5,8,9,12,13,14,15,16,17,18,19
p27-32|20|0.38867|3|25|1,2,3,6,7,8,12,14,17,18
p27-32|20|0.45830|3|26|1,3,5,6,7,11,12,15,16,17,19,20
p27-32|20|0.45830|3|26|1,3,4,6,7,11,12,15,16,17,19,20
p27-32|20|0.37579|3|27|5,6,7,8,10,11,12,14,15,16,17,20
p27-32|20|0.37579|3|27|4,6,7,8,10,11,12,14,15,16,17,20
p27-32|20|0.45909|3|28|7,9,17,18,19,20
p27-32|20|0.45909|3|28|6,9,17,18,19,20
p27-32|20|0.44647|3|29|2,3,5,10,12,13,14,18,19
p27-32|20|0.44647|3|29|2,3,4,10,12,13,14,18,19
p27-32|20|0.40381|3|30|2,6,7,8,9,10,11,12,16,17,18,19,20
p27-32|20|0.52588|3|31|3,5,6,7,8,9,10,11,13,16,17,19
p27-32|20|0.52588|3|31|3,4,6,7,8,9,10,11,13,16,17,19
p27-32|20|0.43121|3|32|1,2,3,5,8,9,10,12,14,15,17,18,19,20
p27-32|20|0.43121|3|32|1,2,3,4,8,9,10,12,14,15,17,18,19,20
p33-39|20|0.23998|3|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p33-39|20|0.28562|3|2|1,2,3,4,5,6,7,8,10,12,15,16,17,18
p33-39|20|0.30174|3|3|1,2,4,6,8,10,11,12,13,14,15,16,19,20
p33-39|20|0.31644|3|4|1,2,3,4,5,8,10,12,15,18,20
p33-39|20|0.32534|3|5|3,4,8,9,10,11,12,13,14,16,17,19,20
p33-39|20|0.35309|3|6|1,2,3,4,5,6,7,8,11,12,15,16,17,18,20
p33-39|20|0.32233|3|7|1,2,5,6,7,10,12,15,17,20
p33-39|20|0.36343|3|8|1,2,3,4,7,9,10,12,15,18
p33-39|20|0.37044|3|9|1,5,6,7,8,12,13,14,15,16,17,19,20
p33-39|20|0.34125|3|10|1,3,4,8,9,16,17,19,20
p33-39|20|0.35114|3|11|1,2,7,8,9,10,12,14,15,16,17,18,19
p33-39|20|0.36357|3|12|3,4,7,8,11,12,15,18,19,20
p33-39|20|0.41689|3|13|2,4,7,9,11,12,13,14,17
p33-39|20|0.42046|3|14|2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,20
p33-39|20|0.36790|3|15|1,10,11,12,13,14,15,16
p33-39|20|0.46261|3|16|1,2,5,6,7,8,11,12,13,14,15,16,17,18,20
p33-39|20|0.41055|3|17|1,5,6,8,10,14,16,18
p33-39|20|0.38646|3|18|1,2,3,4,5,6,7,9,10,11,12,13,15,16,17,19,20
p33-39|20|0.45106|3|19|1,2,3,9,10,15,16,17,18,19,20
p33-39|20|0.43934|3|20|1,3,4,8,9,14,16,17,18
p33-39|20|0.38414|3|21|2,3,4,5,9,10,11,12,13,14,15,16,18,19
p33-39|20|0.41089|3|22|3,4,7,8,15,20
p33-39|20|0.42663|3|23|2,3,5,6,7,8,9,10,11
p33-39|20|0.50593|3|24|1,2,3,4,7,8,11,12,13,14,15,16,17,19,20
p33-39|20|0.43709|3|25|4,5,7,8,9,11,12,13,14,16,17,20
p33-39|20|0.43709|3|25|4,5,6,8,9,11,12,13,14,16,17,20
p33-39|20|0.44948|3|26|1,2,3,5,9,10,12,13,18,19,20
p33-39|20|0.43157|3|27|1,2,4,7,8,9,12,13,15,16,17,18,19,20
p33-39|20|0.46613|3|28|1,2,5,6,10,11,12,14,15,17,18,19,20
p33-39|20|0.52551|3|29|1,3,5,6,7,8,9,11,18,19,20
p33-39|20|0.42248|3|30|1,2,3,4,5,6,7,9,11,14,15,19
p33-39|20|0.40121|3|31|3,4,5,7,10,12,13,14,18,20
p33-39|20|0.40121|3|31|3,4,5,7,10,12,13,14,18,19
p33-39|20|0.43554|3|32|2,3,4,5,6,7,8,10,11,14,15,16,17,18,19,20
p40-53|20|0.23826|3|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|0.30909|3|2|3,4,5,6,7,9,10,12,14,17,18,19,20
p40-53|20|0.38930|3|3|4,7,9,10,12,13,17,18,19,20
p40-53|20|0.36505|3|4|2,4,5,6,7,8,9,10,11,12,14,17,19
p40-53|20|0.34723|3|5|3,4,6,9,11,12,14,19,20
p40-53|20|0.42464|3|6|2,4,5,6,7,11,15,16,18
p40-53|20|0.37019|3|7|2,3,4,6,7,8,9,10,13,14,15,16,17,19,20
p40-53|20|0.46569|3|8|1,3,4,5,6,7,9,10,12,14,15,18,19,20
p40-53|20|0.49566|3|9|1,2,3,5,7,9,11,14,16,20
p40-53|20|0.45623|3|10|1,2,3,5,6,7,8,9,10,11,12,15,17,19
p40-53|20|0.51776|3|11|1,2,4,5,7,10,14,15,16,17,18,19
p40-53|20|0.49065|3|12|2,4,5,6,7,11,14,17,18
p40-53|20|0.43244|3|13|6,7,8,12,14,15,19,20
p40-53|20|0.46124|3|14|1,5,6,7,8,9,10,11,12,14,15,19
p40-53|20|0.49980|3|15|1,3,4,5,6,7,8,9,10,11,14,15,17,19,20
p40-53|20|0.57384|3|16|1,2,3,4,5,6,7,8,9,10,11,13,14,16,17
p40-53|20|0.42307|3|17|1,3,4,5,6,7,8,9,10,12,13,14,15,18,20
p40-53|20|0.56008|3|18|2,4,5,10,11,12,14,16,18
p40-53|20|0.44968|3|19|1,2,3,4,5,7,8,10,11,13,14,15,16,17,19,20
p40-53|20|0.53146|3|20|1,2,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|0.53146|3|20|1,2,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|0.55330|3|21|4,12,13,20
p40-53|20|0.56070|3|22|1,3,4,11,20
p40-53|20|0.52547|3|23|1,2,3,4,5,6,7,8,9,11,12,13,15,20
p40-53|20|0.47277|3|24|3,4,5,8,9,10,11,12,14,16,19,20
p40-53|20|0.51204|3|25|1,2,5,6,7,8,9,11,12,13,16,17,19
p40-53|20|0.53039|3|26|1,5,6,7,8,12,14,16,19
p40-53|20|0.45682|3|27|1,4,5,8,9,12,13,15,19,20
p40-53|20|0.44402|3|28|1,2,3,4,6,7,8,11,12,14,15,16,17,18,19
p40-53|20|0.48478|3|29|1,2,3,5,10,11,12,15,16,18
p40-53|20|0.46209|3|30|1,2,5,7,9,10,12,13,17,18,19,20
p40-53|20|0.46209|3|30|1,2,5,6,9,10,12,13,17,18,19,20
p40-53|20|0.46209|3|30|1,2,4,7,9,10,12,13,17,18,19,20
p40-53|20|0.46209|3|30|1,2,4,6,9,10,12,13,17,18,19,20
p40-53|20|0.40947|3|31|1,2,12,13,14,15,18
p40-53|20|0.49085|3|32|3,4,7,9,10,14,15,16,18
p54-55|11|0.24497|3|1|1,2,3,4,5,6,7,8,9,10,11
p54-55|11|0.27765|3|2|1,2,3,4,6,7,9,10,11
p54-55|11|0.31280|3|3|2,3,4,5,8,10
p54-55|11|0.31103|3|4|1,2,3,4,6,7,11
p54-55|11|0.29768|3|5|3,4,7,8
p54-55|11|0.37780|3|6|3,4,5,7,10
p54-55|11|0.35931|3|7|1,2,4
p54-55|11|0.43809|3|8|1,3,5,10
p54-55|11|0.43809|3|8|1,2,5,10
p54-55|11|0.45332|3|9|2,4,5,7,10
p54-55|11|0.31255|3|10|2,3,7,8
p54-55|11|0.36584|3|11|2,3,6,8,10,11
p54-55|11|0.45575|3|12|3,4,6,7,11
p54-55|11|0.53402|3|13|1,2,5,6,10
p54-55|11|0.53402|3|13|1,2,5,6,9
p54-55|11|0.47198|3|14|2,3,4,5,8,9,10
p54-55|11|0.47066|3|15|1,2,4,8,10
p54-55|11|0.50691|3|16|3,4,11
p54-55|11|0.44162|3|17|2,3,4,5,7,8,9
p54-55|11|0.44334|3|18|3,4,6,8,10
p54-55|11|0.44334|3|18|2,4,6,8,10
p54-55|11|0.51369|3|19|3,5,8,10,11
p54-55|11|0.51369|3|19|3,5,8,9,11
p54-55|11|0.38891|3|20|1,4,7,8
p54-55|11|0.46459|3|21|1,2,3,8,9,10
p54-55|11|0.33344|3|22|1,3,4,5,6,7,8,9,10,11
p54-55|11|0.33344|3|22|1,2,4,5,6,7,8,9,10,11
p54-55|11|0.38180|3|23|1,5,9,10
p54-55|11|0.47952|3|24|2,6,10
p54-55|11|0.35245|3|25|3,5,6,7,8,9,10,11
p54-55|11|0.50304|3|26|1,2,3,10,11
p54-55|11|0.50304|3|26|1,2,3,9,11
p54-55|11|0.26491|3|27|1,3,7,8
p54-55|11|0.24477|3|28|1,3,4,5
p54-55|11|0.24477|3|28|1,2,4,5
p54-55|11|0.31470|3|29|10
p54-55|11|0.29902|3|30|2,3,5,6,9,10
p54-55|11|0.29902|3|30|1,3,5,6,9,10
p54-55|11|0.28719|3|31|1,2,3,6,7,8,9,10,11
p54-55|11|0.31409|3|32|1,2,7,8,11
0_warning|0|0.91683|3|1|
0_warning|0|0.88915|3|2|
0_warning|0|0.43263|3|3|
0_warning|0|0.91317|3|4|
0_warning|0|0.60495|3|5|
0_warning|0|0.48512|3|6|
0_warning|0|0.77589|3|7|
0_warning|0|0.71344|3|8|
0_warning|0|0.36216|3|9|
0_warning|0|0.45214|3|10|
0_warning|0|0.43942|3|11|
0_warning|0|0.29082|3|12|
0_warning|0|0.23932|3|13|
0_warning|0|0.48864|3|14|
0_warning|0|0.04588|3|15|
0_warning|0|0.06427|3|16|
0_warning|0|0.40441|3|17|
0_warning|0|0.02096|3|18|
0_warning|0|-0.22961|3|19|
0_warning|0|0.21832|3|20|
0_warning|0|-0.05703|3|21|
0_warning|0|-0.17944|3|22|
0_warning|0|-0.02952|3|23|
0_warning|0|-0.05155|3|24|
0_warning|0|-0.25236|3|25|
0_warning|0|-0.04899|3|26|
0_warning|0|-0.46391|3|27|
0_warning|0|-0.17689|3|28|
0_warning|0|-0.30520|3|29|
0_warning|0|-0.14877|3|30|
0_warning|0|-0.77227|3|31|
0_warning|0|-0.23799|3|32|
0_welcome|7|0.42840|3|1|1,2,3,4,5,6,7
0_welcome|7|0.45775|3|2|2,3,5
0_welcome|7|0.47958|3|3|1,3,4,7
0_welcome|7|0.57499|3|4|2,3,5
0_welcome|7|0.49323|3|5|3,4,5,6
0_welcome|7|0.46511|3|6|1,3,4,5,6
0_welcome|7|0.52227|3|7|2,4,5
0_welcome|7|0.62454|3|8|2,3,5
0_welcome|7|0.52971|3|9|1
0_welcome|7|0.55008|3|10|2,3,5,6,7
0_welcome|7|0.46415|3|11|6,7
0_welcome|7|0.54904|3|12|2,3,5
0_welcome|7|0.45565|3|13|1,4
0_welcome|7|0.50582|3|14|4
0_welcome|7|0.55967|3|15|2,5
0_welcome|7|0.57473|3|16|3,4,5
0_welcome|7|0.53625|3|17|3,4,6
0_welcome|7|0.50378|3|18|1,3,4,5,7
0_welcome|7|0.53638|3|19|1,2,3,4
0_welcome|7|0.57978|3|20|2,3,5
0_welcome|7|0.50941|3|21|1,2,4,5,6
0_welcome|7|0.49359|3|22|1,5,7
0_welcome|7|0.50515|3|23|4,5,6
0_welcome|7|0.57288|3|24|1,2,3,5
0_welcome|7|0.52684|3|25|2,3
0_welcome|7|0.47510|3|26|3,4,7
0_welcome|7|0.50448|3|27|3,4,5
0_welcome|7|0.49830|3|28|2,3,5
0_welcome|7|0.45172|3|29|3,4,7
0_welcome|7|0.47743|3|30|1,5,6,7
0_welcome|7|0.41825|3|31|1,2,5,6
0_welcome|7|0.40741|3|32|3,4,5
0_wisdom|13|0.81771|3|1|1,2,3,4,5,6,7,8,9,10,11,12,13
0_wisdom|13|0.94420|3|2|2,3,4,5,6,7,10,12,13
0_wisdom|13|0.90715|3|3|4,8,9,10,13
0_wisdom|13|0.96849|3|4|1,3,5,7,10,11,13
0_wisdom|13|0.86890|3|5|2,3,6,9,12,13
0_wisdom|13|0.93415|3|6|1,4,5,6,7,8,9,12,13
0_wisdom|13|0.87933|3|7|1,3,5,6,7,9,10,11,13
0_wisdom|13|0.83253|3|8|2,4,6
0_wisdom|13|0.83050|3|9|5,8,9,11,13
0_wisdom|13|0.83050|3|9|4,8,11,12,13
0_wisdom|13|0.74881|3|10|2,3,5,6,9,12
0_wisdom|13|0.74881|3|10|2,3,5,6,9,11
0_wisdom|13|0.74881|3|10|1,3,5,6,10,11
0_wisdom|13|0.73838|3|11|4,5,6,7,8,10
0_wisdom|13|0.79452|3|12|4,5,6,8,9,10,12,13
0_wisdom|13|0.63485|3|13|1,5,6,7,9,10,11,13
0_wisdom|13|0.57044|3|14|1,2,5,6,7
0_wisdom|13|0.66674|3|15|2,3,4,5,6,8,9,11,12,13
0_wisdom|13|0.48573|3|16|2,3,4,5,6,9,10,11,13
0_wisdom|13|0.49423|3|17|3,4,5,8,9,10,11
0_wisdom|13|0.44825|3|18|1,3,8,9,13
0_wisdom|13|0.53507|3|19|2,3,4,5,7,9,10,12,13
0_wisdom|13|0.53507|3|19|2,3,4,5,7,9,10,11,12
0_wisdom|13|0.49767|3|20|2,5,7,8,10,11,13
0_wisdom|13|0.41903|3|21|1,4,5,8,11,12,13
0_wisdom|13|0.42839|3|22|4,7,10,11
0_wisdom|13|0.42839|3|22|4,7,9,11
0_wisdom|13|0.49246|3|23|1,2,3,4,5,8,9
0_wisdom|13|0.48826|3|24|1,7,8,10,11,12,13
0_wisdom|13|0.48826|3|24|1,7,8,9,11,12,13
0_wisdom|13|0.36977|3|25|1,2,6,11,12
0_wisdom|13|0.25709|3|26|2,3,4,5,10,13
0_wisdom|13|0.26686|3|27|4,7,8
0_wisdom|13|0.06848|3|28|5,6,10,13
0_wisdom|13|-0.19419|3|29|3,5,6,13
0_wisdom|13|-0.19419|3|29|3,5,6,12
0_wisdom|13|-0.19419|3|29|3,5,6,11
0_wisdom|13|-0.37462|3|30|3,6,8,9,10,12
0_wisdom|13|-0.37462|3|30|2,3,6,8,13
0_wisdom|13|-0.37462|3|30|1,2,3,6,8,13
0_wisdom|13|-0.42926|3|31|8
0_wisdom|13|-0.49046|3|32|5,6,10,11,13
0_wisdom|13|-0.49046|3|32|5,6,10,11,12
0_wisdom|13|-0.49046|3|32|5,6,9,11,13
0_wisdom|13|-0.49046|3|32|5,6,9,11,12
0_wisdom|13|-0.49046|3|32|5,6,9,10,13
0_wisdom|13|-0.49046|3|32|5,6,9,10,12
0_wisdom|13|-0.49046|3|32|5,6,9,10,11
0_koan_1|2|0.86889|3|1|
0_koan_1|2|0.87135|3|2|
0_koan_1|2|0.76726|3|3|2
0_koan_1|2|0.83440|3|4|1,2
0_koan_1|2|0.83271|3|5|1
0_koan_1|2|0.74946|3|6|
0_koan_1|2|0.83762|3|7|
0_koan_1|2|0.78903|3|8|1,2
0_koan_1|2|0.74758|3|9|
0_koan_1|2|0.79818|3|10|
0_koan_1|2|0.79860|3|11|1
0_koan_1|2|0.67194|3|12|2
0_koan_1|2|0.78285|3|13|1,2
0_koan_1|2|0.76855|3|14|
0_koan_1|2|0.64935|3|15|
0_koan_1|2|0.68545|3|16|
0_koan_1|2|0.72128|3|17|
0_koan_1|2|0.64827|3|18|
0_koan_1|2|0.67566|3|19|
0_koan_1|2|0.75344|3|20|
0_koan_1|2|0.60033|3|21|2
0_koan_1|2|0.73688|3|22|1
0_koan_1|2|0.64446|3|23|1
0_koan_1|2|0.59146|3|24|1,2
0_koan_1|2|0.59372|3|25|1,2
0_koan_1|2|0.67200|3|26|1
0_koan_1|2|0.66291|3|27|
0_koan_1|2|0.61476|3|28|1,2
0_koan_1|2|0.57692|3|29|
0_koan_1|2|0.48097|3|30|1,2
0_koan_1|2|0.56742|3|31|2
0_koan_1|2|0.61031|3|32|
0_loss_of_divinity|20|0.91822|3|1|16,17,18,19,20
0_loss_of_divinity|20|0.99918|3|2|2,4,5,6,8,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|2,4,5,6,7,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|2,3,5,6,8,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|2,3,5,6,7,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|1,4,5,6,8,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|1,4,5,6,7,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|1,3,5,6,8,11,12,13,19,20
0_loss_of_divinity|20|0.99918|3|2|1,3,5,6,7,11,12,13,19,20
0_loss_of_divinity|20|0.99788|3|3|2,4,12,13,15,17,20
0_loss_of_divinity|20|0.99184|3|4|1,6,8,9,11,13,14,18,19,20
0_loss_of_divinity|20|0.99184|3|4|1,6,7,9,11,13,14,18,19,20
0_loss_of_divinity|20|0.99184|3|4|1,2,5,6,9,11,13,14,17,19
0_loss_of_divinity|20|0.98777|3|5|1,6,8,9,13,17,18,19
0_loss_of_divinity|20|0.98777|3|5|1,6,7,9,13,17,18,19
0_loss_of_divinity|20|0.97955|3|6|2,6,9,10,11,12,14,16,17,19
0_loss_of_divinity|20|0.94870|3|7|2,6,8,9,10,11,12,18
0_loss_of_divinity|20|0.94870|3|7|2,6,7,9,10,11,12,18
0_loss_of_divinity|20|0.93192|3|8|1,5,8,9,12,14
0_loss_of_divinity|20|0.93192|3|8|1,5,7,9,12,14
0_loss_of_divinity|20|0.89141|3|9|2,3,4,5,7,8,10,11,12,14,15,16,17,18,20
0_loss_of_divinity|20|0.89141|3|9|2,3,4,5,7,8,9,11,12,14,15,16,17,18,20
0_loss_of_divinity|20|0.91059|3|10|3,6,10,14,16,17,19
0_loss_of_divinity|20|0.89421|3|11|17,18,19,20
0_loss_of_divinity|20|0.88712|3|12|1,5,6,7,8,9,10,11,13,14,16,17,18,20
0_loss_of_divinity|20|0.79977|3|13|4,5,9,10,11,14,20
0_loss_of_divinity|20|0.78852|3|14|3,5,6,9,13,14,16,18,19,20
0_loss_of_divinity|20|0.81935|3|15|1,2,3,6,10,11,13,16,20
0_loss_of_divinity|20|0.75505|3|16|1,2,3,4,10,18,19,20
0_loss_of_divinity|20|0.76851|3|17|9,11,12,13,14,15,16,17,18
0_loss_of_divinity|20|0.73585|3|18|2,3,4,8,11,12,15,16,18,20
0_loss_of_divinity|20|0.73585|3|18|2,3,4,7,11,12,15,16,18,20
0_loss_of_divinity|20|0.69173|3|19|1,2,9,14,18,20
0_loss_of_divinity|20|0.70400|3|20|2,10,11,13,16,19
0_loss_of_divinity|20|0.65664|3|21|1,2,6,7,8,11,12,15,16,18
0_loss_of_divinity|20|0.65664|3|21|1,2,6,7,8,11,12,14,16,18
0_loss_of_divinity|20|0.62665|3|22|1,2,5,6,9,11,12,13,14,15,17,18,20
0_loss_of_divinity|20|0.55150|3|23|1,3,8,10,16
0_loss_of_divinity|20|0.55150|3|23|1,3,7,10,16
0_loss_of_divinity|20|0.57672|3|24|5,10,12,15,16,18
0_loss_of_divinity|20|0.57672|3|24|5,9,12,15,16,18
0_loss_of_divinity|20|0.47736|3|25|2,4,5,6,7,8,11,14,15,16,20
0_loss_of_divinity|20|0.47736|3|25|2,4,5,6,7,8,11,13,15,16,20
0_loss_of_divinity|20|0.45193|3|26|2,3,4,5,17
0_loss_of_divinity|20|0.41858|3|27|5,14,17
0_loss_of_divinity|20|0.41858|3|27|5,13,17
0_loss_of_divinity|20|0.44515|3|28|3,6,7,8,9,10,11,12,14,16,18
0_loss_of_divinity|20|0.44515|3|28|3,6,7,8,9,10,11,12,13,16,18
0_loss_of_divinity|20|0.46888|3|29|1,2,3,4,5,6,7,8,9,10,12,15,17,18
0_loss_of_divinity|20|0.42345|3|30|2,3,4,5,6,12,13,14,15,16,19
0_loss_of_divinity|20|0.38064|3|31|2,4,5,13,16,18,19
0_loss_of_divinity|20|0.38064|3|31|2,3,5,13,16,18,19
0_loss_of_divinity|20|0.38064|3|31|1,4,5,13,16,18,19
0_loss_of_divinity|20|0.38064|3|31|1,3,5,13,16,18,19
0_loss_of_divinity|20|0.35752|3|32|2,4,8,9,10,13,14,20
0_loss_of_divinity|20|0.35752|3|32|2,4,7,9,10,13,14,20
0_loss_of_divinity|20|0.35752|3|32|1,4,8,9,10,13,14,20
0_loss_of_divinity|20|0.35752|3|32|1,4,7,9,10,13,14,20
jpg107-167|7|0.39550|3|1|1,2,3,4,5,6,7
jpg107-167|7|0.47105|3|2|1,6
jpg107-167|7|0.44597|3|3|1,2,3,6,7
jpg107-167|7|0.49242|3|4|1,6
jpg107-167|7|0.48384|3|5|2,4,5
jpg107-167|7|0.52113|3|6|1,6
jpg107-167|7|0.45662|3|7|2,3,6,7
jpg107-167|7|0.53053|3|8|1,2,3,4,5,7
jpg107-167|7|0.58019|3|9|2,3,4,7
jpg107-167|7|0.48649|3|10|4,5,6
jpg107-167|7|0.42737|3|11|2,3,4,6
jpg107-167|7|0.50804|3|12|1,7
jpg107-167|7|0.73458|3|13|2,3
jpg107-167|7|0.41155|3|14|1,6
jpg107-167|7|0.46666|3|15|2,6,7
jpg107-167|7|0.53395|3|16|2,3,4,5,6
jpg107-167|7|0.50206|3|17|1,2,4,5,6
jpg107-167|7|0.49578|3|18|1,2,4,7
jpg107-167|7|0.42348|3|19|1,2,3,4,5,7
jpg107-167|7|0.47306|3|20|4,6,7
jpg107-167|7|0.42802|3|21|1,3,4,6,7
jpg107-167|7|0.43145|3|22|1,2,4
jpg107-167|7|0.40294|3|23|2,3,5,6
jpg107-167|7|0.40481|3|24|1,4,6,7
jpg107-167|7|0.39559|3|25|1,2,3,4,5,7
jpg107-167|7|0.55731|3|26|1,2,7
jpg107-167|7|0.40487|3|27|3,4,6,7
jpg107-167|7|0.29770|3|28|2,3,4,5,7
jpg107-167|7|0.41076|3|29|4,5
jpg107-167|7|0.28516|3|30|2,3,5
jpg107-167|7|0.19827|3|31|2,3,4,5
jpg107-167|7|0.34952|3|32|3,4,6,7
jpg229|10|0.92057|3|1|1,2,3,4,5,6,7,8,9,10
jpg229|10|0.98316|3|2|6,7,8,9,10
jpg229|10|0.90234|3|3|1,3,4,5,6,10
jpg229|10|0.95470|3|4|1,4,5,7,8
jpg229|10|0.85566|3|5|3,4,5,6,8
jpg229|10|0.74516|3|6|2,3,5,9
jpg229|10|0.88619|3|7|5
jpg229|10|0.73636|3|8|2,3,6,9
jpg229|10|0.67631|3|9|1,3,5,8,9,10
jpg229|10|0.67631|3|9|1,3,4,8,9,10
jpg229|10|0.49767|3|10|1,3,8
jpg229|10|0.49767|3|10|1,3,7
jpg229|10|0.55629|3|11|1,4,5,9
jpg229|10|0.55629|3|11|1,4,5,8
jpg229|10|0.40518|3|12|1,2,3,4,5,7,8,9
