# file-name | number of interrupts | score | interrupt-rune (index) | key length | interrupts (starting with index 1 for first occurrence)
p0-2|20|1.16636|1|27|1,2,3,4,5,6,7,8,10,11,12,14,15
p0-2|20|1.22692|1|28|1,2,3,8,10,12,13,14,15,16,17,19,20
p0-2|20|1.21217|1|29|1,2,5,6,8,9,11,12,13,14,15,16,17,18,19,20
p0-2|20|1.18605|1|30|3,4,6,7,11,13,14,18
p0-2|20|1.18605|1|30|3,4,6,7,11,13,14,17
p0-2|20|1.22297|1|31|1,2,3,5,6,7,10,13,15,16,17,18
p0-2|20|1.18155|1|32|1,2,3,4,5,6,7,9,11,13,14,15,16,17,18,20
p3-7|20|1.03121|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p3-7|20|1.08830|1|2|1,2,5,8,9,10,11,12,13,16,17,18,19,20
p3-7|20|1.08776|1|3|1,2,3,4,5,6,9,10,14,15,16,17,18,19
p3-7|20|1.12896|1|4|1,2,5,6,7,8,9,10,13,16,17,18,19,20
p3-7|20|1.11574|1|5|1,2,5,10,16,18
p3-7|20|1.12661|1|6|1,2,3,4,6,7,9,10,13,16,17,18,19,20
p3-7|20|1.09847|1|7|3,5,6,7,8,9,18
p3-7|20|1.14314|1|8|1,2,5,6,7,8,9,12,13,16,17,18,19,20
p3-7|20|1.14698|1|9|1,2,3,5,6,7,9,10,12,13,14,16,17,18,19,20
p3-7|20|1.15070|1|10|2,3,7,11,16,18,20
p3-7|20|1.17667|1|11|7,9,10,11,12,13,15,16,18,20
p3-7|20|1.19611|1|12|1,2,3,4,5,7,9,10,13,16,17,18,19,20
p3-7|20|1.17290|1|13|2,4,5,6,12,15,16,18,20
p3-7|20|1.13563|1|14|1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p3-7|20|1.17231|1|15|1,2,3,4,5,6,7,10,16,18,19
p3-7|20|1.21156|1|16|1,2,9,12,13,16,17,18,19,20
p3-7|20|1.19136|1|17|1,2,3,4,6,7,8,9,10,11,12,16,17,19,20
p3-7|20|1.18367|1|18|2,9,13,14,16,20
p3-7|20|1.18471|1|19|3,6,8,10,11,12,13,14
p3-7|20|1.24049|1|20|2,9,10,13,19,20
p3-7|20|1.16758|1|21|4,5,6,7,8,9,10,11,12,14,15,16,17,18
p3-7|20|1.21398|1|22|1,3,4,7,9,10,11,14,15,18,20
p3-7|20|1.27246|1|23|2,3,5,15,16,19
p3-7|20|1.26091|1|24|2,3,4,6,7,9,10,14,18,20
p3-7|20|1.26091|1|24|2,3,4,5,7,9,10,14,18,20
p3-7|20|1.23294|1|25|1,3,4,5,6,7,8,13,15,16,17,18,19,20
p3-7|20|1.27796|1|26|1,2,5,7,10,11,12,13,14,20
p3-7|20|1.20406|1|27|1,3,4,5,6,7,10,11,12,13,14,16,19,20
p3-7|20|1.22499|1|28|1,2,5,6,7,8,11,12
p3-7|20|1.18379|1|29|1,2,7,9,10,12,13,14,15,16,17,18,19,20
p3-7|20|1.26032|1|30|1,2,3,4,5,6,7,10,11,13,15,18,19,20
p3-7|20|1.22724|1|31|1,3,4,9,11,13,14,19,20
p3-7|20|1.24835|1|32|1,3,4,6,7,9,13,14,16,17,18
p8-14|20|1.03252|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p8-14|20|1.07297|1|2|3,4,6,7,8,9,11,13,14,15,16,17,18,20
p8-14|20|1.07551|1|3|3,4,5,6,7,8,9,10,11,12,13,14,16,17,18
p8-14|20|1.09790|1|4|1,2,3,5,6,7,8,9,11,15,19,20
p8-14|20|1.12142|1|5|1,2,5,6,7,8,9,10,11,12,14,15,17,18
p8-14|20|1.14775|1|6|2,4,5,11,13,14,15,17,20
p8-14|20|1.14694|1|7|3,6,9,10,11,13,14,15,16,17,18,19,20
p8-14|20|1.12559|1|8|2,3,4,5,6,7,8,9,11,15,18,20
p8-14|20|1.13837|1|9|1,2,4,5,6,7,8,10,20
p8-14|20|1.17128|1|10|2,6,8,9,10,11,13,14,15,16,18,19,20
p8-14|20|1.20029|1|11|1,2,3,4,5,7,11,13,14,15,16,17,19,20
p8-14|20|1.19787|1|12|3,4,5,6,7,8,9,10,11,12,13,14,16,19,20
p8-14|20|1.18796|1|13|1,2,4,5,6,7,8,9,11,12,14,15,16,18,20
p8-14|20|1.20067|1|14|2,4,5,7,9,10,12,13,18
p8-14|20|1.24155|1|15|2,3,6,7,8,10,11,13,16,18,19,20
p8-14|20|1.16594|1|16|1,2,6,9,11,15,16,18,19,20
p8-14|20|1.18870|1|17|1,2,4,6,7,10,11,12,13,15,18,19,20
p8-14|20|1.19308|1|18|1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,19
p8-14|20|1.19308|1|18|1,2,3,4,5,6,7,8,9,10,11,12,13,14,17,18
p8-14|20|1.17715|1|19|1,2,3,4,7,10,11,17,18,19
p8-14|20|1.28269|1|20|2,3,5,7,8,10,11,12,18
p8-14|20|1.22499|1|21|1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p8-14|20|1.30611|1|22|1,2,3,4,5,6,11,13,14,15,16,17,19,20
p8-14|20|1.21043|1|23|3,6,7,8,9,12,13,16,17,19
p8-14|20|1.27698|1|24|2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
p8-14|20|1.23145|1|25|1,3,5,6,7,8,9,10,11,14,15,16,17,18
p8-14|20|1.23145|1|25|1,2,6,9,10,11,12,13,17,18,19,20
p8-14|20|1.23295|1|26|1,7,8,9,11,12,14,15,16,18
p8-14|20|1.22650|1|27|1,2,3,4,7,10,12,13,14,15,18,19,20
p8-14|20|1.21820|1|28|2,4,6,9,10,11,17,18,19
p8-14|20|1.27569|1|29|1,2,3,4,5,6,7,10,11,12,13,14,15,20
p8-14|20|1.27992|1|30|1,4,7,13,16,19,20
p8-14|20|1.30858|1|31|1,2,6,7,8,9,10,11,12,15,16,17,18,19
p8-14|20|1.26822|1|32|1,2,4,5,7,18
p15-22|20|1.02250|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p15-22|20|1.04473|1|2|1,3,13,14
p15-22|20|1.11516|1|3|3,4,5,6,7,8,11,12,16,17,18
p15-22|20|1.10167|1|4|2,3,4,5,7,8,9,10,11,13,14,15,16,20
p15-22|20|1.24195|1|5|1,2,3,5,7,8,15,17,18,20
p15-22|20|1.11797|1|6|1,2,3,4,6,9,10,11,14,16,17,20
p15-22|20|1.18108|1|7|1,2,3,5,6,7,8,9,10,11,13,14,17,18,20
p15-22|20|1.17510|1|8|2,3,4,5,7,8,10,11,12,13,14,15,17,18
p15-22|20|1.16920|1|9|1,2,3,6,7,8,9,11
p15-22|20|1.26460|1|10|2,3,4,5,6,7,10,12,13,15,16,17,19,20
p15-22|20|1.21728|1|11|2,3,4,6,7,8,12,13,14,15,16,17
p15-22|20|1.28337|1|12|2,4,5,9,11,13,14,15,17,20
p15-22|20|1.33354|1|13|1,2,3,4,5,8,9,11,12,13,14,16,18,20
p15-22|20|1.33205|1|14|1,2,12,13,15,16,17
p15-22|20|1.34391|1|15|1,6,7,10,12,13,15,17,18,19,20
p15-22|20|1.25908|1|16|2,3,5,7,8,9,10,11,12,14,15,17,18,20
p15-22|20|1.33054|1|17|1,6,9,12,15,16,19,20
p15-22|20|1.29935|1|18|4,5,6,7,8,9,11
p15-22|20|1.31299|1|19|2,3,4,5,6,9,12,14,15,16,18,19,20
p15-22|20|1.32530|1|20|2,3,10,11,13,14,15,16,20
p15-22|20|1.24444|1|21|2,3,5,6,7,8,9,10,11,12,14,15,16,17,18
p15-22|20|1.31280|1|22|2,3,5,6,7,8,12,13,14,15,16,17
p15-22|20|1.26767|1|23|2,3,4,5,9,10,12,14,16,17,18,19,20
p15-22|20|1.41116|1|24|1,2,6,7,8,11,12,16,17,18
p15-22|20|1.45234|1|25|1,6,8,9,10,11,12,13,14,15,17,18,20
p15-22|20|1.42835|1|26|1,2,5,6,10,12,13,14,15,16,17,18,19
p15-22|20|1.42835|1|26|1,2,4,6,10,12,13,14,15,16,17,18,19
p15-22|20|1.28456|1|27|1,2,3,5,6,7,8,9,10,14,19,20
p15-22|20|1.28456|1|27|1,2,3,4,6,7,8,9,10,14,19,20
p15-22|20|1.42648|1|28|1,2,4,5,7,12,14,15,16,17
p15-22|20|1.36946|1|29|1,2,3,4,5,6,7,8,9,10,11,12,16,18,19,20
p15-22|20|1.42972|1|30|1,7,8,10,12,13,15,16,17
p15-22|20|1.36725|1|31|8,17,18,20
p15-22|20|1.40331|1|32|2,3,10,11,13,14,16,17,18
p23-26|20|1.00326|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.05094|1|2|2,3,5,6,7,8,10,12,14,17,20
p23-26|20|1.07722|1|3|1,2,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.10665|1|4|2,3,7,8,10,12,13,14,15,17,20
p23-26|20|1.14256|1|5|2,8,13,18,19
p23-26|20|1.18571|1|6|1,2,3,5,6,7,11,13,14,15,16,17,18,19,20
p23-26|20|1.18932|1|7|1,2,3,6,7,8,10,12,13,14,18
p23-26|20|1.18932|1|7|1,2,3,6,7,8,9,12,13,14,18
p23-26|20|1.17704|1|8|1,3,7,12,15,17,20
p23-26|20|1.23051|1|9|3,4,7,9,15,16,17,19,20
p23-26|20|1.16078|1|10|2,3,4,5,6,7,8,11,18,19
p23-26|20|1.24131|1|11|3,5,6,7,14,15,17
p23-26|20|1.26649|1|12|1,2,3,5,6,7,12,13,14,15,16,17,18,19,20
p23-26|20|1.29792|1|13|4,5,8,9,11,12,13,14,15,16,17,18
p23-26|20|1.31344|1|14|1,2,4,5,7,10,11,12,13,16
p23-26|20|1.28790|1|15|7,12,13,16,20
p23-26|20|1.32654|1|16|1,7,8,10,13,14,16,17,18,19
p23-26|20|1.31892|1|17|1,3,4,6,7,8,9,10,11,12,13,14,15,19
p23-26|20|1.23922|1|18|2,3,5,6,7,14,15,17,18,19,20
p23-26|20|1.32548|1|19|1,3,6,7,10,11,12,13,14
p23-26|20|1.34276|1|20|2,3,4,5,6,7,8,11,18,20
p23-26|20|1.34276|1|20|2,3,4,5,6,7,8,11,18,19
p23-26|20|1.23428|1|21|3,5,7,10,11,13,17,20
p23-26|20|1.23428|1|21|3,5,7,9,11,13,17,20
p23-26|20|1.34080|1|22|5,6,7,14,15,17
p23-26|20|1.29857|1|23|1,3,6,7,9,10,12,13,14,15,16,17
p23-26|20|1.27307|1|24|2,3,5,8,10,12,13,14,15,16,17,18,19,20
p23-26|20|1.32147|1|25|3,4,5,6,9,10,11,13,16,17,18
p23-26|20|1.32147|1|25|3,4,5,6,9,10,11,12,16,17,18
p23-26|20|1.32147|1|25|3,4,5,6,8,10,11,13,16,17,18
p23-26|20|1.32147|1|25|3,4,5,6,8,10,11,12,16,17,18
p23-26|20|1.32147|1|25|3,4,5,6,8,9,11,13,16,17,18
p23-26|20|1.32147|1|25|3,4,5,6,8,9,11,12,16,17,18
p23-26|20|1.44305|1|26|1,6,11,12,13,17,20
p23-26|20|1.37308|1|27|3,4,7,10,14,16,17,19,20
p23-26|20|1.37308|1|27|3,4,7,9,15,16,17,19,20
p23-26|20|1.37308|1|27|3,4,7,9,14,16,17,19,20
p23-26|20|1.41699|1|28|1,2,3,4,7,8,9,10,11,16
p23-26|20|1.45455|1|29|1,2,3,4,6,9,10,13,18,19,20
p23-26|20|1.44549|1|30|1,2,3,5,6,7,11,13,14,15,18,20
p23-26|20|1.39559|1|31|1,2,4,6,7,8,10,12
p23-26|20|1.50492|1|32|7,11,12,13,15,16,17
p27-32|20|1.03054|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.09278|1|2|1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19
p27-32|20|1.08704|1|3|1,2,3,4,5,7,8,9,10,14,15,16,17,18,20
p27-32|20|1.10724|1|4|1,2,3,6,8,9,10,11,12,13,14,15,16,17,18,19
p27-32|20|1.09025|1|5|1,2,3,4,5,6,8,9,10,11,13,14,15,17,20
p27-32|20|1.15113|1|6|1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19
p27-32|20|1.15091|1|7|2,7,11,15,16,17,18
p27-32|20|1.09320|1|8|4,5,6,7,11,12,13,15,16,19,20
p27-32|20|1.11984|1|9|1,2,3,4,5,6,7,14,15,17,18,19,20
p27-32|20|1.15254|1|10|1,2,3,4,5,7,8,9,10,11,12,13,14,17,18,19
p27-32|20|1.18100|1|11|1,2,3,5,6,7,8,11,12,15,16,17,18,19,20
p27-32|20|1.19107|1|12|1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,20
p27-32|20|1.21747|1|13|3,4,7,8,9,10,12,14,18,19,20
p27-32|20|1.24567|1|14|2,5,6,8,9,10,11,12,13,14,15,16,17,18,20
p27-32|20|1.11538|1|15|1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,20
p27-32|20|1.14359|1|16|1,2,4,5,11,13,14,15,16,17,18
p27-32|20|1.16115|1|17|1,6,9,10,11,12,13,14,15,16,18
p27-32|20|1.18845|1|18|2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,20
p27-32|20|1.18845|1|18|2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19
p27-32|20|1.27521|1|19|1,3,6,7,8,9,10,11,12,13,14,15,17,20
p27-32|20|1.27521|1|19|1,3,6,7,8,9,10,11,12,13,14,15,17,19
p27-32|20|1.21024|1|20|1,2,3,8,9,10,11,17,18,19
p27-32|20|1.24263|1|21|1,2,9,10,12,13,19
p27-32|20|1.20659|1|22|4,5,11,12,13,14,17,18,19,20
p27-32|20|1.23921|1|23|1,5,9,10,11,12,14,17,18
p27-32|20|1.24844|1|24|1,2,3,4,5,6,7,10,12,13,14,15,16,20
p27-32|20|1.27997|1|25|2,3,4,6,9,10,11,12,13,16,19
p27-32|20|1.29341|1|26|1,2,3,4,5,7,8,9,10,13,14,19
p27-32|20|1.18162|1|27|4,8,11,13,14,16,17,18,19
p27-32|20|1.28366|1|28|2,3,5,7,8,9,10,12,17
p27-32|20|1.31955|1|29|1,2,5,6,7,8,10,12,13,14,16,17,18,19,20
p27-32|20|1.23462|1|30|2,3,9,10,12,13,17
p27-32|20|1.26810|1|31|1,2,8,9,10,13,14,15,18,20
p27-32|20|1.18152|1|32|1,4,5,11,14,15,16,20
p33-39|20|1.01381|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p33-39|20|1.09557|1|2|1,2,4,5,6,7,9,10,12,15,16,17,18
p33-39|20|1.09275|1|3|1,5,6,8,11,18,19
p33-39|20|1.13624|1|4|1,2,6,7,8,10,12,15,16,17,18,20
p33-39|20|1.08172|1|5|4,6,10,12,14,15,17,18,19
p33-39|20|1.15967|1|6|4,5,6,7,11,14,18,20
p33-39|20|1.16243|1|7|1,3,4,9,11,14,15,16
p33-39|20|1.22648|1|8|1,2,6,7,9,10,12,15,16,17,18,20
p33-39|20|1.18986|1|9|1,2,11,14,15,17,18,19
p33-39|20|1.16943|1|10|1,2,3,11,12,13,15,16,17,18,19
p33-39|20|1.17632|1|11|1,2,3,4,5,7,9,13,15,18,20
p33-39|20|1.18370|1|12|4,5,6,7,11,12,18,20
p33-39|20|1.14712|1|13|2,5,8,10,14,16,17,18
p33-39|20|1.24233|1|14|1,10,11,14,15,16,17,18,20
p33-39|20|1.17429|1|15|1,2,5,6,8,11,14,16,17,18,19
p33-39|20|1.34554|1|16|1,2,3,5,6,8,10,13,14,15,16,18,19,20
p33-39|20|1.28271|1|17|1,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20
p33-39|20|1.29844|1|18|1,2,4,5,6,7,9,14,18,20
p33-39|20|1.27584|1|19|1,3,7,12,13,14,19
p33-39|20|1.21043|1|20|3,4,9,10,18,20
p33-39|20|1.25255|1|21|1,3,4,7,12,13,15,16,19
p33-39|20|1.28908|1|22|1,2,4,5,6,10,19
p33-39|20|1.35883|1|23|1,3,7,8,12,14,15,16,17
p33-39|20|1.38822|1|24|4,5,6,8,9,13,18
p33-39|20|1.30788|1|25|1,2,3,7,8,9,11,12,13,20
p33-39|20|1.24277|1|26|1,2,3,4,6,7,9,10,11,12,13,14,16,17,19,20
p33-39|20|1.25221|1|27|2,3,4,5,6,9,12,19,20
p33-39|20|1.32341|1|28|1,3,10,11,12,13,14,15,16,17,19,20
p33-39|20|1.28627|1|29|1,2,5,6,8,13,15
p33-39|20|1.29810|1|30|1,2,3,4,6,9,14,15,16,17,19,20
p33-39|20|1.38318|1|31|4,5,6,7,8,15,16,17,18,20
p33-39|20|1.49183|1|32|1,2,3,7,8,9,10,14,15,16,17,18,19,20
p40-53|20|1.02764|1|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|1.08373|1|2|2,3,4,6,7,10,12,14,15,16,20
p40-53|20|1.12215|1|3|1,2,4,6,7,8,9,10,11,12,14,18,19,20
p40-53|20|1.10269|1|4|1,2,3,4,5,6,9,10,11,12,14,15,16,17,18,20
p40-53|20|1.11896|1|5|2,5,6,7,9,10,11,12,14,16,17,18,20
p40-53|20|1.16054|1|6|1,2,3,9,10,11,12,14,15,16,17,18,19
p40-53|20|1.09604|1|7|1,2,3,4,5,6,9,10,13,17,20
p40-53|20|1.17927|1|8|1,2,4,5,6,8,9,10,11,14,15,16,17,18,20
p40-53|20|1.16730|1|9|1,2,3,6,10,11,12,14,18,19,20
p40-53|20|1.18102|1|10|1,2,3,4,5,6,11,12,14,17,18,19,20
p40-53|20|1.16857|1|11|2,5,6,7,8,9,13,14,18
p40-53|20|1.23414|1|12|1,2,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20
p40-53|20|1.22106|1|13|1,2,3,4,5,11,12,15,16,19
p40-53|20|1.15198|1|14|1,3,4,10,12,14,16,17,20
p40-53|20|1.20292|1|15|1,2,3,4,13,14,15,16,17,18,20
p40-53|20|1.26262|1|16|1,2,3,4,5,7,12,14,16,17,18,20
p40-53|20|1.09966|1|17|1,3,4,5,6,7,8,10,11,13,14,16,17,18
p40-53|20|1.25590|1|18|1,3,4,6,9,10,13,14,15,16,17,18,19
p40-53|20|1.21757|1|19|2,3,4,5,6,7,9,11,12,13,15,16,17,18,19,20
p40-53|20|1.22286|1|20|4,6,7,8,9,10,11,12,15,16,17,18,20
p40-53|20|1.19148|1|21|4,12,14,16,18
p40-53|20|1.29431|1|22|2,3,5,6,8,10,13,14,15,16,17,18,19
p40-53|20|1.31605|1|23|2,6,8,13,15,19
p40-53|20|1.40027|1|24|1,3,5,6,7,8,9,10,11,12,14,15,16,17,18,19
p40-53|20|1.26810|1|25|1,2,3,4,11,12,14,16,17,18,20
p40-53|20|1.34059|1|26|1,2,3,4,5,10,12,13,15,16,17,20
p40-53|20|1.29807|1|27|2,3,5,7,8,9,10,11,12,13,14,15,16,17,19
p40-53|20|1.20564|1|28|1,2,3,4,9,12,14,16,17,18
p40-53|20|1.23233|1|29|1,4,6,7,14,15,16,17,18
p40-53|20|1.27193|1|30|1,2,3,9,10,11,12,15,18,19
p40-53|20|1.26810|1|31|1,3,6,7,8,9,10,11,17,18,19
p40-53|20|1.38821|1|32|1,2,3,5,6,7,14,15,16,17,18,20
p54-55|11|1.01866|1|1|1,2,3,4,5,6,7,8,9,10,11
p54-55|11|1.07166|1|2|2,3,5,7,10,11
p54-55|11|1.06110|1|3|1,2,6,8,9,10,11
p54-55|11|1.11820|1|4|2,3,4,5,6,7,9,11
p54-55|11|1.11955|1|5|2,3,6,8
p54-55|11|1.12101|1|6|2,3,5,7,10,11
p54-55|11|1.14227|1|7|1,2,3,4,6,7,8,10,11
p54-55|11|1.28396|1|8|2,3,9,11
p54-55|11|1.18356|1|9|1,2,3,4,5,6,8,9,10,11
p54-55|11|1.11161|1|10|2,3,6,7,10,11
p54-55|11|1.16260|1|11|1,2,5,7,8,9
p54-55|11|1.24985|1|12|2,3,5,6,9,11
p54-55|11|1.34757|1|13|1,2,3,4,8,11
p54-55|11|1.24913|1|14|1,2,4,5,6,7,8,10,11
p54-55|11|1.20700|1|15|2,5,6,7,11
p54-55|11|1.46696|1|16|2,4,9
p54-55|11|1.38533|1|17|1,3,4,6,7,10,11
p54-55|11|1.22729|1|18|2,7,8,9,10,11
p54-55|11|1.34825|1|19|2,5,7,8,9,10
p54-55|11|1.25494|1|20|1,4,5,6,7,8
p54-55|11|1.25494|1|20|1,4,5,6,7,8,11
p54-55|11|1.43053|1|21|5,8,9,10,11
p54-55|11|1.36405|1|22|1,2,5,7,8,9
p54-55|11|1.26318|1|23|2,6,8,11
p54-55|11|1.26318|1|23|2,6,7,11
p54-55|11|1.46042|1|24|6,8,10,11
p54-55|11|1.22895|1|25|1,3,5,6,7,9,10
p54-55|11|1.43648|1|26|1,2,3,4,8,11
p54-55|11|1.25634|1|27|3,8,11
p54-55|11|1.25541|1|28|2,4,5,6,7,8
p54-55|11|1.56364|1|29|1,2,3,5,6,7,8,9,10,11
p54-55|11|1.34943|1|30|1,3,6,7
p54-55|11|1.34943|1|30|1,2,6,7
p54-55|11|1.34606|1|31|1,2,4,5,6,7,10
p54-55|11|1.59601|1|32|1,2,3,10
