# file-name | number of interrupts | score | interrupt-rune (index) | key length | interrupts (starting with index 1 for first occurrence)
p40-53|20|1.32046|5|20|1,2,3,4,6,8,9,10,11,13,15,16,17,18,20
p40-53|20|1.25442|5|21|5,7,9,13,15,16,20
p40-53|20|1.29520|5|22|2,3,4,5,6,12,15,16,18,19,20
p40-53|20|1.34822|5|23|3,5,12,18,19,20
p40-53|20|1.27639|5|24|2,4,5,6,7,8,12,13,14,17,20
p40-53|20|1.32331|5|25|1,2,3,4,7,8,9,10,12,13,14,16,18,20
p40-53|20|1.33556|5|26|2,5,9,10,11,12,14,17
p40-53|20|1.29589|5|27|2,3,4,8,10,11,13,14,15,16
p40-53|20|1.31978|5|28|1,2,3,4,5,6,7,9,10,11,12,14,17,18,20
p40-53|20|1.31978|5|28|1,2,3,4,5,6,7,9,10,11,12,13,17,18,20
p40-53|20|1.24269|5|29|1,2,6,7,8,9,10,11,12,17,18,19,20
p40-53|20|1.31782|5|30|4,5,7,8,9,10,12,17,20
p40-53|20|1.31782|5|30|4,5,6,8,9,10,12,17,20
p40-53|20|1.30234|5|31|1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|1.32458|5|32|4,5,6,7,9,10,11,12,13,14,16
p54-55|14|1.01535|5|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14
p54-55|14|1.06533|5|2|1,2,3,4,6,7,10,11,12,13,14
p54-55|14|1.10387|5|3|2,8,9,10,11,13
p54-55|14|1.13745|5|4|1,4,5,6,10,13,14
p54-55|14|1.09753|5|5|8,9,10,11,12,13,14
p54-55|14|1.13633|5|6|1,2,6,7,10,12,13
p54-55|14|1.18099|5|7|2,3,4,5,6,8,9,11,12,13,14
p54-55|14|1.23755|5|8|6,7,10,14
p54-55|14|1.22628|5|9|2,3,4,5,7,8,11,12,13,14
p54-55|14|1.10000|5|10|1,2,4,6,7,9,13,14
p54-55|14|1.15133|5|11|1,5,8,9,10,11,12,13,14
p54-55|14|1.26038|5|12|1,3,4,6,9,13,14
p54-55|14|1.39092|5|13|1,3,7,8,9,14
p54-55|14|1.20161|5|14|1,2,3,4,5,6,8,9,11,12,13,14
p54-55|14|1.26854|5|15|1,7,9,10,11,13,14
p54-55|14|1.44651|5|16|1,3,5,6,12
p54-55|14|1.29892|5|17|3,5,6,7,8,9,11
p54-55|14|1.34496|5|18|1,2,7,9,10,12,13
p54-55|14|1.37550|5|19|1,5,7,8,9,13
p54-55|14|1.39476|5|20|1,2,4,6,8,9,11,14
p54-55|14|1.55699|5|21|6,8,10,12
p54-55|14|1.30370|5|22|1,4,10,13,14
p54-55|14|1.37402|5|23|1,3,6,7,8,9,12,13,14
p54-55|14|1.42099|5|24|2,3,5,6,11,14
p54-55|14|1.21976|5|25|2,4,5,6,7,8,9,10,11,12,13,14
p54-55|14|1.52098|5|26|1,5,6,8,9,14
p54-55|14|1.42559|5|27|1,2,7,9,10,11,13,14
p54-55|14|1.36003|5|28|1,2,3,4,5,7,8,9,11,12,13,14
p54-55|14|1.43838|5|29|1,2,3,4,6,8,9,12,13,14
p54-55|14|1.44902|5|30|2,6,7,8,11,13,14
p54-55|14|1.45000|5|31|1,2,3,4,5,6,7,8,9,10,11,12
p54-55|14|1.66649|5|32|4,8,13
p0-2|20|1.02951|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p0-2|20|1.06539|6|2|6,8,9,10,12,14,17,18,19
p0-2|20|1.09585|6|3|1,3,5,6,8,11,13,14,15,17,18,19
p0-2|20|1.09829|6|4|5,8,12,13,14,15,17,18,19
p0-2|20|1.13885|6|5|1,2,3,4,5,8,12,13,15,18,19,20
p0-2|20|1.11085|6|6|2,3,5,6,8,11,12,13,14,15,17,18
p0-2|20|1.22756|6|7|1,3,4,5,7,12,17,18,19
p0-2|20|1.16470|6|8|1,4,5,12,18,19,20
p0-2|20|1.16266|6|9|1,5,7,8,9,11,15,16
p0-2|20|1.18492|6|10|1,3,4,6,7,10,14,19
p0-2|20|1.24829|6|11|1,2,4,5,6,10,12,13,17
p0-2|20|1.24716|6|12|1,3,6,8,10,11,15,16,18,20
p0-2|20|1.24716|6|12|1,3,6,7,10,11,15,16,18,20
p0-2|20|1.16787|6|13|1,2,3,5,6,10,11,13,15,16,17,18,19,20
p0-2|20|1.25657|6|14|1,3,6,9,11,12,13,14,17
p0-2|20|1.15642|6|15|1,2,3,4,5,8,10,11,13,14,15,16,17,19
p0-2|20|1.15840|6|16|1,2,4,5,6,9,10,11,12,13,14,15,16,18,19,20
p0-2|20|1.29486|6|17|1,2,3,4,8,9,10,11,13,14,15,16,17,19,20
p0-2|20|1.29486|6|17|1,2,3,4,7,9,10,11,13,14,15,16,17,19,20
p0-2|20|1.21618|6|18|1,2,5,7,8,9,10,11,12,13,14,15,17,18,19
p0-2|20|1.34117|6|19|1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,20
p0-2|20|1.25753|6|20|1,2,7,8,10,14,16,17,18,19,20
p0-2|20|1.27179|6|21|1,4,5,6,9,11,17,18,19
p0-2|20|1.29878|6|22|1,2,4,5,6,7,8,11,19
p0-2|20|1.28015|6|23|1,2,3,4,7,8,9,10,11,19
p0-2|20|1.32917|6|24|3,6,9,10,11,15,17
p0-2|20|1.30365|6|25|1,2,3,4,5,6,7,8,12,13,15,16,17,18,19
p0-2|20|1.22474|6|26|1,2,3,13,14,15,17,18,19,20
p0-2|20|1.33733|6|27|1,5,7,8,9,11,13,14,15,17,19,20
p0-2|20|1.39872|6|28|1,2,6,10,11,12,13,14,17
p0-2|20|1.38971|6|29|7,8,9,10,11,13,14
p0-2|20|1.26127|6|30|2,6,7,10,11,13,14,15,16,18,19
p0-2|20|1.34531|6|31|2,3,5,7,8,10,12,14,15,17,18,19
p0-2|20|1.23223|6|32|1,2,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20
p3-7|20|1.03385|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p3-7|20|1.11161|6|2|1,5,10,11,12,13,15,16,20
p3-7|20|1.11757|6|3|1,3,7,8,13,14,15,16,17,18,19
p3-7|20|1.18293|6|4|1,2,4,8,9,10,11,12,13,15,16,18,19,20
p3-7|20|1.19087|6|5|1,2,3,4,5,6,10,13,14,15,16,17,20
p3-7|20|1.16046|6|6|3,7,12,13,14,15,16,17,18,19,20
p3-7|20|1.17444|6|7|1,2,4,5,6,7,8,10,11,12,14,19,20
p3-7|20|1.19888|6|8|2,3,4,6,7,9,12,17,18,20
p3-7|20|1.27021|6|9|1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20
p3-7|20|1.25876|6|10|1,2,3,4,5,6,10,13,14,15,16,17,20
p3-7|20|1.20575|6|11|3,4,5,11,19,20
p3-7|20|1.25053|6|12|2,3,5,6,19,20
p3-7|20|1.22399|6|13|4,5,6,12,18,19,20
p3-7|20|1.24455|6|14|1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,20
p3-7|20|1.28219|6|15|2,6,7,8,10,12,16,20
p3-7|20|1.28219|6|15|2,6,7,8,10,12,15,20
p3-7|20|1.29818|6|16|3,4,5,6,9,10,11,12,13,14,16,17,18
p3-7|20|1.29818|6|16|3,4,5,6,9,10,11,12,13,14,15,17,18
p3-7|20|1.33321|6|17|1,2,3,5,8,9,10,13,14,16,17,18
p3-7|20|1.33321|6|17|1,2,3,5,8,9,10,13,14,15,17,18
p3-7|20|1.38876|6|18|1,2,3,4,7,8,9,10,11,13,14,15,16,17,18,19,20
p3-7|20|1.21835|6|19|1,2,3,7,9,18,19
p3-7|20|1.37405|6|20|1,2,4,6,7,8,13,14,17,20
p3-7|20|1.28162|6|21|1,2,7,9,10,11,12,16,17,18,19
p3-7|20|1.28162|6|21|1,2,7,9,10,11,12,15,17,18,19
p3-7|20|1.35750|6|22|3,5,10,14,15,16,19
p3-7|20|1.34762|6|23|1,2,3,4,5,7,8,11,12,13,14,15,16,17,19,20
p3-7|20|1.36629|6|24|2,3,5,6,19,20
p3-7|20|1.43199|6|25|6,8,9,10,12,16,17
p3-7|20|1.43199|6|25|6,8,9,10,12,15,17
p3-7|20|1.32151|6|26|2,3,5,7,17,18
p3-7|20|1.45000|6|27|1,2,3,5,9,10,11,13,14,15,16,17,18,19,20
p3-7|20|1.34643|6|28|1,5,8,9,10,16,19,20
p3-7|20|1.34643|6|28|1,5,8,9,10,15,19,20
p3-7|20|1.48718|6|29|4,6,8,10,12,13,15,16,17,18
p3-7|20|1.43761|6|30|1,4,5,7,9,11,12,13,14,16,20
p3-7|20|1.43761|6|30|1,4,5,7,9,11,12,13,14,15,20
p3-7|20|1.38267|6|31|2,4,6,7,8,12,13,14,16,18
p3-7|20|1.38267|6|31|2,4,6,7,8,12,13,14,15,18
p3-7|20|1.38267|6|31|2,4,6,7,8,11,13,14,16,18
p3-7|20|1.38267|6|31|2,4,6,7,8,11,13,14,15,18
p3-7|20|1.38267|6|31|2,4,6,7,8,11,12,13,16,18
p3-7|20|1.38267|6|31|2,4,6,7,8,11,12,13,15,18
p3-7|20|1.43739|6|32|3,4,5,6,7,8,11,12,14,15,16,17,18,19,20
p8-14|20|1.02086|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p8-14|20|1.05672|6|2|1,3,5,7,9,10,12,14,15,16,18,20
p8-14|20|1.08253|6|3|3,4,5,6,7,8,11,12,16,17,18,19,20
p8-14|20|1.09487|6|4|4,6,7,8,12,13,14,15,16
p8-14|20|1.13369|6|5|2,3,7,13,14,15,17,20
p8-14|20|1.12642|6|6|2,3,5,11,12,13,14,15,16,20
p8-14|20|1.13051|6|7|1,4,5,6,9,10,17,18,19
p8-14|20|1.18586|6|8|1,5,6,7,8,9,10,11,12,13,14,15,16,19
p8-14|20|1.16535|6|9|1,2,3,5,8,9,10,11,12,13,14,15,16,18,19
p8-14|20|1.19201|6|10|2,5,7,13,15,16,17,20
p8-14|20|1.19201|6|10|2,5,7,13,14,16,17,20
p8-14|20|1.16772|6|11|1,2,3,4,5,7,8,9,14,15,16,17,18
p8-14|20|1.14720|6|12|2,3,10,11,12,13,15,16,18,20
p8-14|20|1.14720|6|12|2,3,10,11,12,13,14,16,18,20
p8-14|20|1.17543|6|13|1,3,5,6,7,8,9,10,12,13,15,16,17,19,20
p8-14|20|1.17543|6|13|1,3,5,6,7,8,9,10,12,13,14,16,17,19,20
p8-14|20|1.20568|6|14|1,3,5,7,8,11,16,20
p8-14|20|1.21143|6|15|3,4,5,11,12,16,17,18,19
p8-14|20|1.20676|6|16|1,5,6,7,8,9,10,11,12,13,14,15,17,19
p8-14|20|1.16946|6|17|1,3,4,5,6,7,8,9,10,11,12,13,16,17,18,20
p8-14|20|1.24385|6|18|3,4,5,6,7,10,12,13,16,20
p8-14|20|1.18496|6|19|2,3,4,6,7,9,10,11,13,17,18,19
p8-14|20|1.26587|6|20|2,4,5,6,7,8,12,20
p8-14|20|1.21854|6|21|1,2,3,5,7,8,10,13,17,18,19
p8-14|20|1.24991|6|22|4,9,10,11,14,15,16,18,19,20
p8-14|20|1.22176|6|23|2,6,7,8,9,12,13,19,20
p8-14|20|1.30186|6|24|1,5,6,7,8,9,10,11,12,13,14,15,16,19
p8-14|20|1.28445|6|25|2,3,4,6,7,8,11,12,13,15,16,17,18,19,20
p8-14|20|1.28445|6|25|2,3,4,6,7,8,11,12,13,14,16,17,18,19,20
p8-14|20|1.30418|6|26|1,4,8,9,10,13,14,15,16,17
p8-14|20|1.26816|6|27|2,3,4,5,6,9,10,12,13,14,15,18,19,20
p8-14|20|1.27037|6|28|4,6,7,8,16
p8-14|20|1.30175|6|29|1,2,3,4,6,8,11,13,14,15,19,20
p8-14|20|1.30452|6|30|2,3,8,17
p8-14|20|1.30845|6|31|3,4,5,6,8,9,15,16,17,18
p8-14|20|1.30845|6|31|3,4,5,6,8,9,14,16,17,18
p8-14|20|1.28904|6|32|1,2,5,7,11,12,17,18,19
p15-22|20|1.03075|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p15-22|20|1.07272|6|2|2,3,4,6,7,8,9,10,11,12,13,14,16,18,20
p15-22|20|1.10250|6|3|1,2,6,7,8,9,10,11,14,15,16,17,18,19
p15-22|20|1.09708|6|4|4,5,8,9,16,18,19
p15-22|20|1.09708|6|4|4,5,8,9,15,18,19
p15-22|20|1.13611|6|5|7,11,13,14,15,16,18,19
p15-22|20|1.15292|6|6|2,3,4,5,7,8,9,10,11,14,16,17
p15-22|20|1.15238|6|7|1,3,4,9,12,13,14,16,17,20
p15-22|20|1.15238|6|7|1,3,4,8,12,13,14,16,17,20
p15-22|20|1.19034|6|8|3,5,10,13,14,15,16,19,20
p15-22|20|1.19034|6|8|3,5,10,12,14,15,16,19,20
p15-22|20|1.15636|6|9|1,2,3,4,5,7,9,10,11,12,15,16
p15-22|20|1.15636|6|9|1,2,3,4,5,7,8,10,11,12,15,16
p15-22|20|1.15420|6|10|1,3,4,6,9,13,14,15,17
p15-22|20|1.15420|6|10|1,3,4,6,8,13,14,15,17
p15-22|20|1.17781|6|11|11,12,13,15,16,17,18
p15-22|20|1.22883|6|12|1,2,6,7,8,9,10,11,14,16,17
p15-22|20|1.19646|6|13|3,6,7,9,12,13,14,15,16,17,18,19,20
p15-22|20|1.19646|6|13|3,6,7,8,12,13,14,15,16,17,18,19,20
p15-22|20|1.24538|6|14|1,3,4,7,12,13,14,16,17
p15-22|20|1.21387|6|15|2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19
p15-22|20|1.23643|6|16|1,3,5,10,12,14,15,16,19,20
p15-22|20|1.21746|6|17|1,5,6,7,8,9,10,12,14,15,16,17,18,19
p15-22|20|1.24601|6|18|1,2,3,4,5,7,9,11,12,13,17,19,20
p15-22|20|1.24601|6|18|1,2,3,4,5,7,8,11,12,13,17,19,20
p15-22|20|1.23409|6|19|1,4,5,6,7,10,11,12,14,15,16,17,18,19,20
p15-22|20|1.24444|6|20|6,10,13,18,20
p15-22|20|1.25946|6|21|1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,20
p15-22|20|1.24262|6|22|1,3,4,5,9,10,11,12,14,17
p15-22|20|1.24262|6|22|1,3,4,5,8,10,11,12,14,17
p15-22|20|1.24716|6|23|1,3,4,5,6,7,8,9,13,19
p15-22|20|1.35957|6|24|1,2,6,7,8,9,10,11,12,13,15,19,20
p15-22|20|1.35957|6|24|1,2,6,7,8,9,10,11,12,13,14,19,20
p15-22|20|1.26109|6|25|6,7,10,11,12,13,15,16,17
p15-22|20|1.26109|6|25|6,7,10,11,12,13,14,16,17
p15-22|20|1.27242|6|26|1,6,7,8,9,10,16
p15-22|20|1.27242|6|26|1,6,7,8,9,10,15
p15-22|20|1.28517|6|27|1,3,4,5,8,9,10,11,12,13,15
p15-22|20|1.28517|6|27|1,3,4,5,8,9,10,11,12,13,14
p15-22|20|1.35707|6|28|3,4,7,12,13,14,16,17,20
p15-22|20|1.27719|6|29|1,4,6,8,9,10,11,12,13,15,16,18,19,20
p15-22|20|1.35559|6|30|2,3,4,5,10,11,15,16,17,18,19
p15-22|20|1.28174|6|31|4,6,7,8,9,14,15,16,17,18,20
p15-22|20|1.26757|6|32|3,5,10,12,14,15,16,19,20
p23-26|20|1.02899|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.06643|6|2|1,2,3,6,9,10,11,13,15,16,17,18,19
p23-26|20|1.06643|6|2|1,2,3,6,9,10,11,12,15,16,17,18,19
p23-26|20|1.05004|6|3|2,8,10,11,15,18,19,20
p23-26|20|1.08453|6|4|1,2,3,4,5,6,9,13,15,16,17,18,19
p23-26|20|1.08453|6|4|1,2,3,4,5,6,9,12,15,16,17,18,19
p23-26|20|1.10950|6|5|1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20
p23-26|20|1.10950|6|5|1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,19,20
p23-26|20|1.07932|6|6|1,2,3,4,7,8,10,13,14,15,16,17,18,19,20
p23-26|20|1.07932|6|6|1,2,3,4,7,8,10,12,14,15,16,17,18,19,20
p23-26|20|1.08960|6|7|1,2,4,6,7,8,10,13,14,15,16,18,19,20
p23-26|20|1.08960|6|7|1,2,4,6,7,8,10,12,14,15,16,18,19,20
p23-26|20|1.12365|6|8|1,2,3,4,5,6,11,13,14,17,18,20
p23-26|20|1.12365|6|8|1,2,3,4,5,6,11,12,14,17,18,20
p23-26|20|1.09980|6|9|1,2,3,5,6,7,10,11,13,17,18,19,20
p23-26|20|1.09980|6|9|1,2,3,5,6,7,10,11,12,17,18,19,20
p23-26|20|1.14722|6|10|1,2,3,4,7,8,10,11,15,17,18,19,20
p23-26|20|1.16832|6|11|1,2,3,4,5,6,8,9,10,11,12,13,16,18,19
p23-26|20|1.09692|6|12|2,3,4,7,9,12,13,14,15,16,17,18,19,20
p23-26|20|1.11402|6|13|6,14,17,20
p23-26|20|1.12787|6|14|1,2,3,4,5,6,7,8,10,11,18,19,20
p23-26|20|1.15766|6|15|1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,19,20
p23-26|20|1.15766|6|15|1,2,3,4,5,6,7,9,10,11,12,14,15,16,17,19,20
p23-26|20|1.17886|6|16|1,2,3,4,5,6,10,13,14,16,18,19,20
p23-26|20|1.17886|6|16|1,2,3,4,5,6,10,12,14,16,18,19,20
p23-26|20|1.22165|6|17|1,2,3,4,5,6,7,8,9,10,12,13,14,15,18,19
p23-26|20|1.12943|6|18|2,3,5,6,9,10,11,13,15,16,17,18,19,20
p23-26|20|1.12943|6|18|2,3,5,6,9,10,11,12,15,16,17,18,19,20
p23-26|20|1.21411|6|19|1,2,3,6,8,11,12,13,14,16,18,20
p23-26|20|1.23114|6|20|1,2,3,4,6,7,8,9,13,17,18,19,20
p23-26|20|1.23114|6|20|1,2,3,4,6,7,8,9,12,17,18,19,20
p23-26|20|1.13026|6|21|2,3,6,7,9,10,13,14,15,16,18,19,20
p23-26|20|1.13026|6|21|2,3,6,7,9,10,12,14,15,16,18,19,20
p23-26|20|1.22446|6|22|1,2,3,4,5,7,18,19,20
p23-26|20|1.26036|6|23|2,3,5,6,7,8,9,10,11,14,15,17,19,20
p23-26|20|1.19566|6|24|1,7,8,9,13,18,20
p23-26|20|1.19566|6|24|1,7,8,9,12,18,20
p23-26|20|1.20878|6|25|1,2,3,4,5,6,7,9,10,12,13,14,15,16,18,19
p23-26|20|1.18279|6|26|2,5,6,7,8,10,11,14,15,18
p23-26|20|1.17596|6|27|4,5,8,9,13,14,15,16,17
p23-26|20|1.17596|6|27|4,5,8,9,12,14,15,16,17
p23-26|20|1.12441|6|28|2,4,5,6,7,8,10,11,18,19,20
p23-26|20|1.29307|6|29|2,5,7,9,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.29307|6|29|1,5,7,9,10,11,12,13,14,15,16,17,18,19,20
p23-26|20|1.21398|6|30|2,3,4,9,10,11,13,14,15,16,17,19
p23-26|20|1.21398|6|30|2,3,4,9,10,11,13,14,15,16,17,18
p23-26|20|1.21398|6|30|2,3,4,9,10,11,12,14,15,16,17,19
p23-26|20|1.21398|6|30|2,3,4,9,10,11,12,14,15,16,17,18
p23-26|20|1.21683|6|31|2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20
p23-26|20|1.21683|6|31|2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19
p23-26|20|1.21683|6|31|1,4,5,6,7,8,9,10,11,12,13,15,16,17,18,20
p23-26|20|1.21683|6|31|1,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19
p23-26|20|1.29578|6|32|1,2,3,4,5,6,10,13,14,16,19
p23-26|20|1.29578|6|32|1,2,3,4,5,6,10,13,14,16,18
p23-26|20|1.29578|6|32|1,2,3,4,5,6,10,12,14,16,19
p23-26|20|1.29578|6|32|1,2,3,4,5,6,10,12,14,16,18
p27-32|20|1.03139|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.07386|6|2|2,3,4,6,8,9,10,12,13,14,15,17,18,19,20
p27-32|20|1.08840|6|3|1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.09870|6|4|1,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.08174|6|5|2,7,8,9,10,11,13,14,15,17,18,19
p27-32|20|1.14026|6|6|3,4,5,6,7,8,9,11,12,13,14,15,17,18
p27-32|20|1.14922|6|7|2,6,8,9,10,11,12,14,15,16,17,19
p27-32|20|1.14922|6|7|2,6,8,9,10,11,12,14,15,16,17,18
p27-32|20|1.09973|6|8|1,3,4,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.12296|6|9|2,5,6,7,8,14,17,18,19
p27-32|20|1.12763|6|10|2,7,8,9,11,12,13,14,15,16,17,18,20
p27-32|20|1.16130|6|11|2,4,11,13,14,16,17,18,19
p27-32|20|1.19036|6|12|2,3,4,6,7,8,9,11,12,13,14,16,17,18
p27-32|20|1.22145|6|13|1,2,3,4,5,6,8,9,11,12,13,15,20
p27-32|20|1.23119|6|14|5,6,7,8,9,10,12,13,14,15,16,17,18
p27-32|20|1.16605|6|15|1,2,3,4,5,7,8,9,10,11,13,14,16,17,19,20
p27-32|20|1.14286|6|16|1,2,3,4,5,7,10,11,12,13,14,15,16,18,19
p27-32|20|1.14942|6|17|1,5,6,7,9,10,11,12,13,14,15,16,18,20
p27-32|20|1.20321|6|18|2,3,4,5,7,8,9,11,12,13,14,17,18,19,20
p27-32|20|1.25852|6|19|1,2,4,12,13,14,15,16,17,19,20
p27-32|20|1.20595|6|20|1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19
p27-32|20|1.22105|6|21|2,7,10,11,12,13,17,18
p27-32|20|1.20101|6|22|2,3,4,11,12,14,15,19,20
p27-32|20|1.24600|6|23|1,4,9,11,12,13,14,17,20
p27-32|20|1.23381|6|24|1,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.25017|6|25|1,3,9,10,11,13,14,16,17,18,19,20
p27-32|20|1.29950|6|26|1,4,6,7,9,11,13,15,17,18,19
p27-32|20|1.20380|6|27|1,8,10,11,12,13,18,19,20
p27-32|20|1.32410|6|28|1,2,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20
p27-32|20|1.36391|6|29|1,3,4,6,8,10,11,12,13,15,16
p27-32|20|1.22953|6|30|1,2,3,4,6,7,8,9,11,12,13,14,16,17,19,20
p27-32|20|1.31586|6|31|2,3,5,9,11,12,13,14,15,20
p27-32|20|1.22018|6|32|1,2,3,6,7,8,9,10,11,12,14,15,16,17,18,19,20
p33-39|20|1.01308|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p33-39|20|1.05871|6|2|1,2,4,6,7,8,9,10,11,13,14,15,16,19,20
p33-39|20|1.07784|6|3|2,3,4,5,6,8,9,10,11,13,16,18,19,20
p33-39|20|1.09146|6|4|1,2,4,5,6,8,11,15,18,19,20
p33-39|20|1.08577|6|5|1,2,6,7,8,9,10,11,13,14,17,18,19,20
p33-39|20|1.11187|6|6|1,3,4,5,7,8,9,10,11,13,16,18,19
p33-39|20|1.13713|6|7|1,3,7,10,13,14,15,17,19
p33-39|20|1.16263|6|8|1,2,5,9,10,11,12,13,14,15,18,19,20
p33-39|20|1.14693|6|9|1,2,9,13,14,18,20
p33-39|20|1.12475|6|10|1,2,4,6,7,8,10,11,12,14,17,19
p33-39|20|1.12450|6|11|1,4,7,12,14,16,19
p33-39|20|1.13363|6|12|1,3,4,5,7,8,10,11,12,13,16,17,18,19,20
p33-39|20|1.13043|6|13|1,3,5,10,12,13,14,16,17,19,20
p33-39|20|1.17025|6|14|2,3,7,10,11,12,13,17,19
p33-39|20|1.17289|6|15|2,9,13,14,15,16,17,18,20
p33-39|20|1.23101|6|16|3,4,6,7,8,9,10,11,14,16,19,20
p33-39|20|1.20282|6|17|1,2,3,4,5,6,7,9,10,11,12,15,17,19
p33-39|20|1.15203|6|18|1,2,6,13,14,16,18,19,20
p33-39|20|1.26372|6|19|3,4,5,11,12,13
p33-39|20|1.26372|6|19|3,4,5,10,12,13
p33-39|20|1.17751|6|20|1,4,5,6,8,13,14,16,19
p33-39|20|1.20728|6|21|3,4,5,6,9,11,12,13,14,17,18,19
p33-39|20|1.20563|6|22|1,2,3,4,5,7,8,9,10,13,14,15,16,17,18,19,20
p33-39|20|1.29303|6|23|1,3,5,7,10,11,12,14,15,16,17,18
p33-39|20|1.29303|6|23|1,3,5,6,10,11,12,14,15,16,17,18
p33-39|20|1.29987|6|24|4,8,9,10,11,12,17,19,20
p33-39|20|1.23729|6|25|1,5,6,7,8,9,10,12,13,14,17,18,19
p33-39|20|1.17960|6|26|1,3,6,7,8,9,10,11,12,13,14,15,16,17,19,20
p33-39|20|1.25030|6|27|1,2,4,5,7,18,20
p33-39|20|1.24156|6|28|1,4,7,10,13,14,15,17,19
p33-39|20|1.35380|6|29|3,5,6,7,8,9,10,11,13,14,15,16,17,18,19
p33-39|20|1.24027|6|30|1,2,9,13,14,15,16,17,18,20
p33-39|20|1.25890|6|31|7,11,12,13,19,20
p33-39|20|1.30829|6|32|3,5,7,8,11,12,13,14,16,17,18,19,20
p33-39|20|1.30829|6|32|3,5,7,8,10,12,13,14,16,17,18,19,20
p40-53|20|1.01740|6|1|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
p40-53|20|1.06442|6|2|1,3,4,5,6,8,10,11,13,16,17,18,19
p40-53|20|1.07731|6|3|3,6,7,8,9,10,11,12,13,14,15,16,17
p40-53|20|1.08010|6|4|3,4,5,6,8,9,11,13,18,19
p40-53|20|1.09092|6|5|2,3,4,5,6,7,8,10,11,13,14,15,16,20
p40-53|20|1.11363|6|6|3,6,7,8,9,10,11,12,13,14,15,16,17
p40-53|20|1.11369|6|7|5,7,9,11,13,14,16,17,19,20
p40-53|20|1.10359|6|8|3,4,5,6,8,10,11,13,16,17
p40-53|20|1.10359|6|8|3,4,5,6,8,9,11,13,16,17
p40-53|20|1.10921|6|9|1,2,3,6,7,8,10,12,13,15,16,17,20
p40-53|20|1.15081|6|10|1,4,5,6,7,8,10,11,13,14,15,16,20
p40-53|20|1.15236|6|11|1,2,4,5,7,8,9,10,11,12,15,18,19,20
p40-53|20|1.15236|6|11|1,2,4,5,6,8,9,10,11,12,15,18,19,20
p40-53|20|1.14119|6|12|3,6,7,8,9,10,11,12,13,14,15,16,17
p40-53|20|1.13526|6|13|1,2,3,4,7,9,10,12,16,17,19,20
p40-53|20|1.12394|6|14|1,5,7,8,11,12,14,16,17,19,20
p40-53|20|1.12394|6|14|1,5,6,8,11,12,14,16,17,19,20
p40-53|20|1.12581|6|15|1,7,8,10,12,13,14,15,17,19,20
p40-53|20|1.17256|6|16|1,2,3,6,9,10,11,13,14,15,18,19,20
p40-53|20|1.14025|6|17|3,5,8,9,10,11,12,13,14,15,16,17,18,19
p40-53|20|1.14982|6|18|2,3,4,5,6,7,9,11,14,16,17,18,19,20
p40-53|20|1.18179|6|19|1,2,3,4,10,12,13,14,15,20
p40-53|20|1.22005|6|20|1,2,3,7,8,9,10,11,13,14,15,16,17,18,19,20
p40-53|20|1.19194|6|21|6,7,9,11,13,14,15,16,19
p40-53|20|1.15449|6|22|1,4,5,6,7,10,11,13,15,17,18,19
p40-53|20|1.15449|6|22|1,4,5,6,7,9,11,13,15,17,18,19
p40-53|20|1.22844|6|23|1,4,5,12,13,14,15,16,17,18,20
p40-53|20|1.17297|6|24|1,2,3,7,9,10,11,14,18
